City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
295,Ixtapa,20.7,-105.2,78.03,69,0,10.36,MX,2022-04-21 19:17:43
296,Guerrero Negro,27.9769,-114.0611,67.5,56,6,19.3,MX,2022-04-21 19:17:43
297,Den Chai,17.9837,100.0522,80.74,87,10,0.87,TH,2022-04-21 19:17:44
298,Hutchinson,38.0608,-97.9298,68.76,96,100,17.27,US,2022-04-21 19:14:27
299,Krasnoye-Na-Volge,57.5125,41.2419,42.53,62,0,6.51,RU,2022-04-21 19:17:44
300,Belorechensk,44.76,39.87,45.03,89,100,7.72,RU,2022-04-21 19:17:44
301,Sompeta,18.9333,84.6,80.46,85,99,10.49,IN,2022-04-21 19:17:45
302,Nha Trang,12.25,109.1833,77.0,93,100,5.08,VN,2022-04-21 19:17:45
303,Pevek,69.7008,170.3133,11.77,95,34,9.1,RU,2022-04-21 19:17:45
304,Sao Filipe,14.8961,-24.4956,74.62,71,99,7.45,CV,2022-04-21 19:17:46
305,Honiara,-9.4333,159.95,77.59,86,99,3.31,SB,2022-04-21 19:17:46
306,Vila Velha,-20.3297,-40.2925,80.55,77,20,9.22,BR,2022-04-21 19:16:41
307,Ampanihy,-24.7,44.75,71.35,86,100,13.78,MG,2022-04-21 19:17:46
308,Cabo Rojo,18.0866,-67.1457,84.18,69,97,8.99,PR,2022-04-21 19:17:46
309,Zhanakorgan,43.9098,67.2495,67.84,24,6,1.81,KZ,2022-04-21 19:17:47
310,Faanui,-16.4833,-151.75,79.12,78,52,8.61,PF,2022-04-21 19:17:47
311,Laem Sing,12.4816,102.0738,85.14,100,21,2.86,TH,2022-04-21 19:17:47
312,Alofi,-19.0595,-169.9187,76.89,94,100,3.44,NU,2022-04-21 19:16:35
313,Beyneu,45.3167,55.2,68.72,61,100,4.43,KZ,2022-04-21 19:17:48
314,Dudinka,69.4058,86.1778,18.63,91,100,7.74,RU,2022-04-21 19:17:48
315,Yellowknife,62.456,-114.3525,30.56,46,14,8.01,CA,2022-04-21 19:14:29
316,Hambantota,6.1241,81.1185,80.19,84,94,8.01,LK,2022-04-21 19:17:48
317,Salinopolis,-0.6136,-47.3561,82.24,80,62,9.28,BR,2022-04-21 19:17:49
318,Grand Gaube,-20.0064,57.6608,79.2,82,100,4.0,MU,2022-04-21 19:17:49
319,Wattegama,6.7989,81.4808,75.36,93,15,3.24,LK,2022-04-21 19:17:49
320,Berea,41.3662,-81.8543,62.58,79,75,16.11,US,2022-04-21 19:17:50
321,Zaysan,47.4667,84.8667,56.44,36,100,15.1,KZ,2022-04-21 19:17:50
322,Kulhudhuffushi,6.6221,73.07,84.15,71,100,1.45,MV,2022-04-21 19:17:50
323,Havelock,34.8791,-76.9013,75.02,57,20,5.75,US,2022-04-21 19:17:50
324,Whitehorse,60.7161,-135.0538,38.17,44,75,3.44,CA,2022-04-21 19:17:51
325,Bonfim,3.0833,-59.95,78.89,75,100,9.55,BR,2022-04-21 19:18:51
326,Kumluca,36.3703,30.2869,62.64,71,100,2.73,TR,2022-04-21 19:18:51
327,Kaka,37.3482,59.6143,68.31,39,5,5.88,TM,2022-04-21 19:18:52
328,Svetlogorsk,52.6333,29.7333,39.96,91,40,14.92,BY,2022-04-21 19:18:52
329,Awbari,26.5921,12.7805,86.13,9,30,7.56,LY,2022-04-21 19:18:52
330,Beringovskiy,63.05,179.3167,24.26,95,100,4.18,RU,2022-04-21 19:18:53
331,Kichera,55.9375,110.0997,11.77,80,13,5.66,RU,2022-04-21 19:18:53
332,Tarnogskiy Gorodok,60.4997,43.5761,30.22,95,15,3.33,RU,2022-04-21 19:18:53
333,Sunrise Manor,36.2111,-115.0731,81.91,12,0,31.07,US,2022-04-21 19:18:53
334,Barcelona,41.3888,2.159,60.33,82,40,8.05,ES,2022-04-21 19:18:54
335,Inhambane,-23.865,35.3833,71.58,94,20,0.0,MZ,2022-04-21 19:18:54
336,Plouzane,48.3833,-4.6167,55.45,90,78,5.75,FR,2022-04-21 19:18:54
337,Beni Suef,29.0731,31.0979,68.67,38,19,16.78,EG,2022-04-21 19:18:55
338,Cravo Norte,6.3017,-70.2041,89.15,50,95,2.48,CO,2022-04-21 19:18:55
339,Fez,34.0372,-4.9998,57.45,58,0,12.66,MA,2022-04-21 19:18:55
340,Kysyl-Syr,63.8986,122.7617,17.46,98,99,3.11,RU,2022-04-21 19:18:55
341,Ayr,55.4627,-4.6339,55.38,58,0,16.11,GB,2022-04-21 19:18:56
342,Peniche,39.3558,-9.3811,57.29,92,100,18.54,PT,2022-04-21 19:18:56
343,Ostrovnoy,68.0531,39.5131,34.5,97,100,11.3,RU,2022-04-21 19:18:56
344,Kununurra,-15.7667,128.7333,76.98,57,23,6.91,AU,2022-04-21 19:17:22
345,San Policarpo,12.1791,125.5072,81.28,82,8,11.95,PH,2022-04-21 19:18:57
346,Kayerkan,69.3497,87.7602,17.53,72,100,4.14,RU,2022-04-21 19:18:57
347,Kiunga,-6.1219,141.2906,73.11,100,100,1.48,PG,2022-04-21 19:18:57
348,Cosala,24.4125,-106.6908,94.78,19,46,6.44,MX,2022-04-21 19:18:58
349,Kudahuvadhoo,2.6708,72.8944,83.68,75,89,11.14,MV,2022-04-21 19:18:58
350,Natchez,31.5604,-91.4032,86.25,54,0,10.36,US,2022-04-21 19:18:58
351,Tuatapere,-46.1333,167.6833,47.62,81,100,14.81,NZ,2022-04-21 19:18:58
352,Axim,4.8699,-2.2405,76.62,91,100,2.01,GH,2022-04-21 19:18:59
353,Kahului,20.8947,-156.47,80.62,54,40,18.41,US,2022-04-21 19:18:59
354,Berezovyy,51.6667,135.7,31.75,99,100,2.39,RU,2022-04-21 19:18:59
355,Gao,16.6362,1.637,91.2,5,93,10.74,ML,2022-04-21 19:19:00
356,Ganzhou,28.8184,115.4327,67.23,82,100,1.7,CN,2022-04-21 19:19:00
357,Seminole,28.7086,-81.2081,83.25,58,75,13.8,US,2022-04-21 19:19:00
358,Masuguru,-11.3667,38.4167,75.16,84,77,2.15,TZ,2022-04-21 19:19:01
359,Guatire,10.4762,-66.5427,85.21,72,85,5.01,VE,2022-04-21 19:19:01
360,Namibe,-15.1961,12.1522,73.81,77,100,10.56,AO,2022-04-21 19:17:40
361,Ahipara,-35.1667,173.1667,64.72,93,33,4.97,NZ,2022-04-21 19:19:01
362,Banepa,27.6298,85.5214,66.52,88,40,6.91,NP,2022-04-21 19:19:02
363,Batticaloa,7.7102,81.6924,80.8,82,22,9.08,LK,2022-04-21 19:15:04
364,Port Blair,11.6667,92.75,80.64,89,20,2.3,IN,2022-04-21 19:19:02
365,Bardiyah,31.7561,25.0865,61.54,69,94,13.67,LY,2022-04-21 19:19:03
366,Birao,10.2849,22.7882,88.9,41,57,11.97,CF,2022-04-21 19:19:03
367,Sterling,39.0062,-77.4286,69.76,49,100,15.01,US,2022-04-21 19:18:23
368,Kenora,49.8167,-94.4337,38.37,65,75,15.01,CA,2022-04-21 19:15:14
369,Touros,-5.1989,-35.4608,83.73,70,63,13.09,BR,2022-04-21 19:19:04
370,Horta,38.5333,-28.6333,58.64,58,40,11.5,PT,2022-04-21 19:19:04
371,Selty,57.3132,52.1345,28.22,90,9,3.96,RU,2022-04-21 19:19:04
372,Coahuayana,18.7333,-103.6833,91.54,32,0,8.19,MX,2022-04-21 19:20:05
373,Lasa,46.6166,10.7002,50.88,96,94,3.78,IT,2022-04-21 19:20:05
374,Buala,-8.145,159.5921,80.22,81,100,4.38,SB,2022-04-21 19:20:05
375,Rokupr,8.6717,-12.395,90.03,43,99,7.34,SL,2022-04-21 19:20:06
376,Fort Nelson,58.8053,-122.7002,36.99,52,100,0.0,CA,2022-04-21 19:20:06
377,Woodward,36.4337,-99.3904,90.63,49,40,20.71,US,2022-04-21 19:18:39
378,Sanmenxia,34.7747,111.1814,66.54,41,49,2.01,CN,2022-04-21 19:20:06
379,Taoudenni,22.6783,-3.9836,88.09,7,76,9.51,ML,2022-04-21 19:20:07
380,Adrar,20.5022,-10.0711,81.82,8,2,11.65,MR,2022-04-21 19:20:07
381,The Valley,18.217,-63.0578,84.06,61,40,18.41,AI,2022-04-21 19:20:07
382,Asau,46.4333,26.4,43.95,71,13,5.44,RO,2022-04-21 19:20:08
383,Hovd,48.0056,91.6419,46.04,38,100,10.69,MN,2022-04-21 19:20:08
384,Xai-Xai,-25.0519,33.6442,68.99,81,0,5.21,MZ,2022-04-21 19:20:08
385,Westerly,41.3776,-71.8273,58.91,59,0,13.8,US,2022-04-21 19:20:09
386,Brigantine,39.4101,-74.3646,59.2,64,0,11.5,US,2022-04-21 19:20:09
387,Pascagoula,30.3658,-88.5561,81.41,65,75,17.27,US,2022-04-21 19:19:24
388,Ciudad Bolivar,8.1222,-63.5497,93.76,37,71,9.51,VE,2022-04-21 19:20:09
389,Chumikan,54.7183,135.315,22.51,98,97,2.64,RU,2022-04-21 19:20:10
390,Ust-Kuyga,70.0167,135.6,6.22,98,98,1.99,RU,2022-04-21 19:20:10
391,Minna,9.6139,6.5569,87.51,62,40,36.82,NG,2022-04-21 19:20:10
392,Aklavik,68.2191,-135.0107,10.0,85,94,3.51,CA,2022-04-21 19:20:11
393,Leland,34.2563,-78.0447,74.05,60,0,10.36,US,2022-04-21 19:17:59
394,Chingirlau,51.095,54.0814,51.49,75,100,11.72,KZ,2022-04-21 19:20:11
395,Port Macquarie,-31.4333,152.9167,60.89,85,100,5.97,AU,2022-04-21 19:20:12
396,Livramento,-3.0254,-60.1803,83.08,78,75,8.05,BR,2022-04-21 19:20:12
397,Bundaberg,-24.85,152.35,70.09,88,75,6.91,AU,2022-04-21 19:20:12
398,Okato,-39.2,173.8833,59.92,92,72,10.89,NZ,2022-04-21 19:20:13
399,Jakar,27.5492,90.7525,51.89,98,100,2.75,BT,2022-04-21 19:20:13
400,Vardo,70.3705,31.1107,35.58,93,75,10.36,NO,2022-04-21 19:20:13
401,Tamandare,-8.7597,-35.1047,81.95,71,78,6.82,BR,2022-04-21 19:20:14
402,Bandarbeyla,9.4942,50.8122,82.08,75,42,12.68,SO,2022-04-21 19:20:14
403,Kyabe,9.4515,18.9449,90.7,29,29,5.99,TD,2022-04-21 19:20:14
404,Jalu,29.0331,21.5482,77.88,15,99,11.36,LY,2022-04-21 19:20:15
405,Portland,45.5234,-122.6762,59.27,62,75,11.5,US,2022-04-21 19:17:56
406,Montrose,38.4166,-108.2673,67.41,18,0,24.99,US,2022-04-21 19:20:15
407,Aviles,43.5547,-5.9248,56.17,78,40,10.0,ES,2022-04-21 19:20:15
408,Muromtsevo,56.3724,75.2418,27.3,87,100,14.54,RU,2022-04-21 19:20:16
409,Nobeoka,32.5833,131.6667,57.88,91,0,2.98,JP,2022-04-21 19:20:16
410,Quzhou,28.9594,118.8686,64.08,79,100,0.89,CN,2022-04-21 19:20:16
411,Komsomolskiy,40.4272,71.7189,63.32,72,75,0.0,UZ,2022-04-21 19:20:17
412,Arua,3.0201,30.9111,63.01,98,100,1.57,UG,2022-04-21 19:20:17
413,Maragogi,-9.0122,-35.2225,81.72,75,47,6.93,BR,2022-04-21 19:20:17
414,Arawa,-6.2132,155.5367,76.71,92,98,0.83,PG,2022-04-21 19:20:18
415,Nador,35.174,-2.9287,61.05,63,0,12.66,MA,2022-04-21 19:20:18
416,Desbiens,48.4178,-71.9495,41.65,69,100,14.14,CA,2022-04-21 19:21:18
417,Dunedin,-45.8742,170.5036,50.81,86,100,18.99,NZ,2022-04-21 19:18:55
418,Newport,51.5877,-2.9984,60.91,66,11,14.34,GB,2022-04-21 19:21:19
419,Kuusamo,65.9667,29.1833,48.24,49,0,3.44,FI,2022-04-21 19:21:19
420,Buenos Aires,-34.6132,-58.3772,72.0,40,0,4.61,AR,2022-04-21 19:17:43
421,Yar-Sale,66.8333,70.8333,9.43,93,100,21.85,RU,2022-04-21 19:21:19
422,Bocana De Paiwas,12.7857,-85.1227,96.13,28,0,8.79,NI,2022-04-21 19:21:20
423,Fort Smith,35.3859,-94.3986,79.18,67,100,12.66,US,2022-04-21 19:21:20
424,College,64.8569,-147.8028,40.8,50,0,4.61,US,2022-04-21 19:21:20
425,Ajaccio,42.0,8.9167,51.78,88,100,3.44,FR,2022-04-21 19:21:21
426,Montepuez,-13.1256,38.9997,68.16,93,4,4.25,MZ,2022-04-21 19:21:21
427,Kiria,41.1,24.2833,54.46,83,38,0.83,GR,2022-04-21 19:21:21
428,Labuhan,-6.8844,112.2051,77.54,88,99,5.57,ID,2022-04-21 19:20:09
429,Chegdomyn,51.1167,133.0167,31.6,99,100,1.43,RU,2022-04-21 19:21:21
430,Hays,30.0502,-98.0336,77.63,56,92,18.34,US,2022-04-21 19:21:22
431,Artvin,41.1667,41.8333,47.73,91,84,4.25,TR,2022-04-21 19:21:22
432,Paita,-5.0892,-81.1144,74.05,71,100,15.84,PE,2022-04-21 19:21:22
433,Bay City,43.5945,-83.8889,63.1,52,0,23.02,US,2022-04-21 19:17:36
434,Ndele,8.4109,20.6473,77.09,68,95,10.65,CF,2022-04-21 19:21:23
435,Opuwo,-18.0607,13.84,70.02,38,1,7.2,NA,2022-04-21 19:21:23
436,Artigas,-30.4,-56.4667,77.58,56,4,6.85,UY,2022-04-21 19:21:23
437,Glendive,47.1053,-104.7125,44.49,50,0,20.71,US,2022-04-21 19:21:24
438,Atasu,48.6814,71.6433,53.22,73,70,4.9,KZ,2022-04-21 19:21:24
439,Ust-Nera,64.5667,143.2,4.5,100,99,2.86,RU,2022-04-21 19:21:24
440,Iquitos,-3.7481,-73.2472,84.24,70,75,9.22,PE,2022-04-21 19:21:25
441,Saint-Joseph,-21.3667,55.6167,77.38,85,56,10.78,RE,2022-04-21 19:21:25
442,Aksarka,66.5606,67.7975,8.58,81,93,20.42,RU,2022-04-21 19:21:25
443,Grandview,38.8858,-94.533,78.15,34,40,16.11,US,2022-04-21 19:20:06
444,Zhangjiakou,40.81,114.8794,43.32,55,0,7.76,CN,2022-04-21 19:21:25
445,Pathankot,32.2833,75.65,73.11,50,100,7.36,IN,2022-04-21 19:21:26
446,Quatre Cocos,-20.2078,57.7625,78.91,74,100,12.46,MU,2022-04-21 19:21:26
447,Magdagachi,53.45,125.8,24.55,64,0,1.86,RU,2022-04-21 19:21:26
448,Mundo Nuevo,18.7,-95.5,84.4,70,4,12.35,MX,2022-04-21 19:21:27
449,Northam,51.0333,-4.2167,57.38,85,89,8.21,GB,2022-04-21 19:21:27
450,Faya,18.3851,42.4509,69.91,50,62,1.66,SA,2022-04-21 19:21:27
451,Mubi,10.2676,13.2644,91.89,16,97,5.84,NG,2022-04-21 19:21:27
452,Gander,48.9682,-54.5906,44.17,56,40,20.71,CA,2022-04-21 19:21:28
453,Bryan,30.6744,-96.37,79.48,73,100,8.05,US,2022-04-21 19:17:31
454,Luderitz,-26.6481,15.1594,66.56,67,10,5.41,NA,2022-04-21 19:21:28
455,Egvekinot,66.3167,-179.1667,16.74,88,55,3.47,RU,2022-04-21 19:21:28
456,Huanren,41.2647,125.3667,52.72,93,100,5.17,CN,2022-04-21 19:21:29
457,Jhang,33.6748,72.6963,70.61,69,0,2.77,PK,2022-04-21 19:21:29
458,Bozeman,45.6796,-111.0386,47.79,48,100,8.01,US,2022-04-21 19:19:22
459,Kutum,14.2,24.6667,82.89,13,7,6.02,SD,2022-04-21 19:21:29
460,Sokoto,13.0609,5.239,96.06,27,91,5.68,NG,2022-04-21 19:21:30
461,Ternate,0.8,127.4,80.46,83,95,2.8,ID,2022-04-21 19:21:30
462,Randolph,35.7001,-79.8164,71.51,52,0,9.22,US,2022-04-21 19:22:30
463,Poltavka,54.3663,71.7632,30.06,81,93,21.27,RU,2022-04-21 19:22:31
464,Cape Coast,5.1053,-1.2466,78.64,85,100,5.37,GH,2022-04-21 19:22:31
465,Dahuk,36.8695,42.994,59.25,39,0,3.53,IQ,2022-04-21 19:22:31
466,Ozinki,51.1786,49.6769,51.58,92,100,12.88,RU,2022-04-21 19:22:32
467,Shingu,33.7333,135.9833,62.69,94,22,4.21,JP,2022-04-21 19:22:32
468,Bakchar,57.0186,82.0711,35.67,97,100,5.5,RU,2022-04-21 19:22:32
469,Puerto Madryn,-42.7692,-65.0385,63.99,40,100,26.84,AR,2022-04-21 19:19:42
470,Sandomierz,50.6827,21.749,47.66,93,100,1.99,PL,2022-04-21 19:22:33
471,Sambo Creek,15.8167,-86.6833,84.47,70,20,10.36,HN,2022-04-21 19:22:33
472,Kargasok,59.0556,80.8572,20.01,93,100,16.2,RU,2022-04-21 19:22:33
473,Abriaqui,6.6315,-76.0644,62.46,86,100,2.28,CO,2022-04-21 19:22:33
474,Tumpat,6.1978,102.171,80.58,89,20,2.3,MY,2022-04-21 19:22:34
475,Karpathos,35.507,27.2132,57.16,77,10,3.44,GR,2022-04-21 19:22:34
476,Ginir,7.1333,40.7,58.69,91,94,3.8,ET,2022-04-21 19:22:34
477,Ahuimanu,21.4447,-157.8378,76.35,78,40,11.5,US,2022-04-21 19:22:35
478,Erzin,36.9559,36.2,55.83,79,1,1.14,TR,2022-04-21 19:22:35
479,Sibay,52.7181,58.6658,45.46,53,100,13.24,RU,2022-04-21 19:22:35
480,Bathsheba,13.2167,-59.5167,83.01,61,75,14.97,BB,2022-04-21 19:22:36
481,Gobabis,-22.45,18.9667,61.97,47,4,11.1,NA,2022-04-21 19:22:36
482,Birnin Kebbi,12.4539,4.1975,97.99,23,37,8.88,NG,2022-04-21 19:22:36
483,Isangel,-19.55,169.2667,76.44,84,24,7.16,VU,2022-04-21 19:22:36
484,Catamarca,-28.4696,-65.7852,80.78,47,0,3.0,AR,2022-04-21 19:21:05
485,Ures,29.4333,-110.4,92.25,13,0,13.2,MX,2022-04-21 19:22:37
486,Tahe,52.3333,124.7333,25.99,63,8,1.72,CN,2022-04-21 19:22:37
487,Vestmanna,62.1564,-7.1664,43.72,76,15,9.22,FO,2022-04-21 19:22:37
488,Whitianga,-36.8333,175.7,65.57,99,100,5.03,NZ,2022-04-21 19:22:38
489,Umm Lajj,25.0213,37.2685,76.37,66,0,9.69,SA,2022-04-21 19:22:38
490,Bilibino,68.0546,166.4372,7.5,99,97,2.48,RU,2022-04-21 19:22:38
491,Pangkalanbuun,-2.6833,111.6167,74.82,98,100,1.61,ID,2022-04-21 19:22:38
492,Slave Lake,55.2834,-114.769,44.58,42,0,18.41,CA,2022-04-21 19:22:39
493,Saskylakh,71.9167,114.0833,0.16,100,100,4.52,RU,2022-04-21 19:22:39
494,Ondjiva,-17.0667,15.7333,68.18,40,5,5.17,AO,2022-04-21 19:22:39
495,Potosi,-19.5836,-65.7531,62.11,13,7,11.21,BO,2022-04-21 19:22:40
496,Yuanping,38.7153,112.7575,48.63,43,0,7.09,CN,2022-04-21 19:22:40
497,Yarumal,6.9632,-75.4174,55.89,96,100,1.34,CO,2022-04-21 19:22:40
498,Kenai,60.5544,-151.2583,41.02,59,100,12.66,US,2022-04-21 19:22:40
499,Tiznit,29.5833,-9.5,54.91,72,24,8.81,MA,2022-04-21 19:22:41
500,Kingaroy,-26.5333,151.8333,61.38,86,99,10.42,AU,2022-04-21 19:22:41
501,Sabang,5.8933,95.3214,83.66,71,35,1.63,ID,2022-04-21 19:22:41
502,Hamada,34.8833,132.0833,53.69,93,6,7.72,JP,2022-04-21 19:22:42
503,Skoghall,59.3232,13.4655,55.96,47,26,6.91,SE,2022-04-21 19:22:42
504,Keningau,5.3378,116.1602,71.83,99,67,1.57,MY,2022-04-21 19:22:42
505,Maceio,-9.6658,-35.7353,83.64,69,40,11.5,BR,2022-04-21 19:19:13
506,Katsuura,35.1333,140.3,62.62,92,100,25.86,JP,2022-04-21 19:22:43
507,Petropavlovsk-Kamchatskiy,53.0452,158.6483,34.39,75,0,2.24,RU,2022-04-21 19:22:43
508,Mahina,-17.5065,-149.489,80.37,74,75,3.44,PF,2022-04-21 19:22:14
509,Talara,-4.5772,-81.2719,83.16,51,0,19.57,PE,2022-04-21 19:22:43
510,Najran,17.4924,44.1277,79.45,17,0,2.28,SA,2022-04-21 19:23:44
511,Leh,34.1667,77.5833,38.62,64,100,4.03,IN,2022-04-21 19:19:25
512,Riberalta,-10.9833,-66.1,89.8,62,75,9.22,BO,2022-04-21 19:22:03
513,Safford,32.834,-109.7076,85.12,9,0,1.41,US,2022-04-21 19:23:44
514,Marsabit,2.3284,37.9899,71.71,67,100,13.11,KE,2022-04-21 19:23:44
515,Sampit,-2.5333,112.95,74.32,98,100,1.48,ID,2022-04-21 19:23:55
516,Alnashi,56.1874,52.4792,33.22,76,1,9.48,RU,2022-04-21 19:24:05
517,Berlevag,70.8578,29.0864,37.2,96,100,15.03,NO,2022-04-21 19:24:15
518,Vila,42.0304,-8.1588,41.7,87,100,4.79,PT,2022-04-21 19:24:16
519,Aquidauana,-20.4711,-55.7872,95.56,23,53,4.94,BR,2022-04-21 19:24:26
520,Otane,-39.8833,176.6333,64.0,91,31,5.3,NZ,2022-04-21 19:24:26
521,Mareeba,-17.0,145.4333,72.45,95,100,1.03,AU,2022-04-21 19:24:26
522,Soure,-0.7167,-48.5233,81.72,81,83,6.71,BR,2022-04-21 19:24:27
523,Banikoara,11.2985,2.4386,90.03,37,100,7.7,BJ,2022-04-21 19:24:27
524,Nyurba,63.2842,118.3319,19.36,97,100,3.4,RU,2022-04-21 19:24:27
525,North Bend,43.4065,-124.2243,55.92,53,100,16.15,US,2022-04-21 19:24:28
526,Cabedelo,-6.9811,-34.8339,84.87,70,99,10.71,BR,2022-04-21 19:24:28
527,Lugus,5.7036,120.8203,81.34,80,88,2.91,PH,2022-04-21 19:24:28
528,Paredon,16.0333,-93.8667,89.94,51,4,14.79,MX,2022-04-21 19:24:29
529,Killarney,52.05,-9.5167,51.91,81,100,8.01,IE,2022-04-21 19:24:08
530,Mitsamiouli,-11.3847,43.2844,82.83,77,100,7.0,KM,2022-04-21 19:24:39
531,Brandfort,-28.7001,26.4597,54.81,46,100,4.18,ZA,2022-04-21 19:24:39
532,Kingswood,51.4528,-2.5083,59.88,56,9,11.5,GB,2022-04-21 19:24:39
533,Montclair,40.8259,-74.209,65.05,46,0,17.27,US,2022-04-21 19:23:03
534,Montemorelos,25.2,-99.8167,92.16,41,1,15.35,MX,2022-04-21 19:24:40
535,Phuket,8.0,98.25,79.02,89,20,2.3,TH,2022-04-21 19:23:24
536,Flin Flon,54.7682,-101.865,37.24,38,40,6.91,CA,2022-04-21 19:24:50
537,Igrim,63.1906,64.4162,15.78,72,11,8.99,RU,2022-04-21 19:25:00
538,French Harbor,16.35,-86.4333,84.2,76,75,13.8,HN,2022-04-21 19:25:01
539,Chagoda,59.164,35.3285,38.68,90,2,5.48,RU,2022-04-21 19:25:01
540,Loandjili,-4.7561,11.8578,79.14,86,100,3.62,CG,2022-04-21 19:25:01
541,Praia Da Vitoria,38.7333,-27.0667,59.76,77,40,22.28,PT,2022-04-21 19:25:01
542,Ballina,-28.8667,153.5667,61.02,96,40,3.44,AU,2022-04-21 19:25:02
543,Miri,4.4148,114.0089,78.94,94,40,2.3,MY,2022-04-21 19:25:02
544,Dryden,49.7833,-92.7503,39.49,60,75,12.66,CA,2022-04-21 19:20:38
545,Gabu,12.2833,-14.2167,98.11,15,7,1.32,GW,2022-04-21 19:25:03
546,Krasnovishersk,60.4078,57.082,12.16,97,32,3.02,RU,2022-04-21 19:25:03
547,Lucelia,-21.7203,-51.0189,84.15,42,5,0.65,BR,2022-04-21 19:25:03
548,Kavaratti,10.5669,72.642,85.08,74,10,10.47,IN,2022-04-21 19:25:04
549,Lusambo,-4.9667,23.45,70.16,91,81,1.86,CD,2022-04-21 19:25:04
550,Pandan,14.0453,124.1694,80.15,87,28,10.47,PH,2022-04-21 19:25:04
551,Zhigansk,66.7697,123.3711,3.52,99,78,7.02,RU,2022-04-21 19:25:05
552,Selma,36.5708,-119.6121,65.93,79,100,4.38,US,2022-04-21 19:25:05
553,Sooke,48.3746,-123.7276,52.21,80,100,11.5,CA,2022-04-21 19:25:05
554,Sharan,54.8167,54.0,37.85,72,99,11.81,RU,2022-04-21 19:25:06
555,Port Hedland,-20.3167,118.5667,75.25,33,64,4.61,AU,2022-04-21 19:25:06
556,Tungor,53.3808,142.9564,27.72,96,100,4.88,RU,2022-04-21 19:25:06
557,Curup,-3.4667,102.5333,68.34,97,100,2.13,ID,2022-04-21 19:25:07
558,Longhua,23.6137,114.1919,70.66,91,100,1.66,CN,2022-04-21 19:26:07
559,Alice Springs,-23.7,133.8833,47.75,57,4,1.14,AU,2022-04-21 19:22:47
560,Parrita,9.5201,-84.3225,85.75,62,46,9.24,CR,2022-04-21 19:26:07
561,Clermont,49.5,2.4167,56.84,73,16,8.41,FR,2022-04-21 19:26:08
562,Candia,43.0779,-71.2767,65.19,35,99,5.99,US,2022-04-21 19:26:18
563,Richards Bay,-28.783,32.0377,68.9,76,90,10.96,ZA,2022-04-21 19:24:44
564,Mao,39.8885,4.2658,54.16,94,75,14.97,ES,2022-04-21 19:26:18
565,Carutapera,-1.195,-46.02,82.81,78,57,7.16,BR,2022-04-21 19:26:19
566,Gizo,-8.103,156.8419,81.88,79,100,4.99,SB,2022-04-21 19:26:19
567,Taft,31.7471,54.2088,75.15,21,75,16.11,IR,2022-04-21 19:26:29
568,Talaya,61.3833,152.75,5.43,98,100,1.07,RU,2022-04-21 19:26:29
569,Khoy,38.5504,44.9535,61.92,28,0,5.28,IR,2022-04-21 19:26:30
570,Palauig,15.435,119.9045,81.68,74,0,3.13,PH,2022-04-21 19:26:40
571,Naze,28.3667,129.4833,61.72,83,51,2.33,JP,2022-04-21 19:26:40
572,Neiafu,-18.65,-173.9833,75.88,94,75,0.0,TO,2022-04-21 19:26:41
573,Porto Novo,6.4965,2.6036,80.42,76,87,6.49,BJ,2022-04-21 19:23:21
574,Volodarskiy,46.4013,48.5409,58.98,40,15,7.99,RU,2022-04-21 19:26:41
575,Pekalongan,-6.8886,109.6753,77.16,82,100,3.51,ID,2022-04-21 19:26:41
576,Verkhnya Syrovatka,50.829,34.9586,43.65,75,100,6.51,UA,2022-04-21 19:26:42
577,Two Rivers,44.1539,-87.5693,63.09,47,0,26.46,US,2022-04-21 19:26:42
578,Astoria,46.1879,-123.8313,51.71,77,100,8.05,US,2022-04-21 19:26:42
579,Abha,18.2164,42.5053,69.62,37,20,5.75,SA,2022-04-21 19:25:57
580,Harper,4.375,-7.7169,80.69,84,100,8.19,LR,2022-04-21 19:26:43
581,Burgos,42.3394,-3.7079,48.61,76,100,3.44,ES,2022-04-21 19:26:10
582,Zilair,52.2332,57.4392,45.18,62,100,13.65,RU,2022-04-21 19:26:43
583,Tonj,7.2737,28.6822,81.68,62,57,5.46,SS,2022-04-21 19:26:43
584,Belomorsk,64.5232,34.7668,36.82,93,89,6.46,RU,2022-04-21 19:26:44
585,Bakel,14.905,-12.4568,101.26,10,15,9.1,SN,2022-04-21 19:26:44
586,Namatanai,-3.6667,152.4333,79.95,80,82,8.63,PG,2022-04-21 19:26:44
587,Pingzhuang,42.0372,119.2889,44.87,41,95,7.58,CN,2022-04-21 19:26:44
588,Atherton,53.5237,-2.4935,58.21,53,6,3.0,GB,2022-04-21 19:26:45
589,Buraydah,26.326,43.975,81.05,18,67,15.88,SA,2022-04-21 19:26:45
590,Salihli,38.4826,28.1477,59.9,57,100,2.68,TR,2022-04-21 19:26:45
591,Grimstad,58.3405,8.5934,57.24,64,100,8.03,NO,2022-04-21 19:26:46
592,Sidi Ali,36.0998,0.4206,55.26,75,1,18.43,DZ,2022-04-21 19:26:46
593,Meulaboh,4.1363,96.1285,78.22,85,100,3.4,ID,2022-04-21 19:26:46
594,Ushibuka,32.1906,130.0228,61.05,78,100,6.8,JP,2022-04-21 19:26:47
